AlfaNumerico,AlfaNumerico,Fecha,Hora,AlfaNumerico,AlfaNumerico,Correo Electrónico,Telefóno,Telefóno,Telefóno,AlfaNumerico,Estatus
MP00006636,MP00006636,2016-11-03,00:20:44,PL007,SIC0003614,x@x.com,9999123456,9999123451,9999123452,,1
MP00006637,MP00006637,2023-02-21,00:20:44,PL007,SIC0090679,x@x.com,9999123456,9999123451,9999123452,NOTIENE,1
MP00006638,MP00006638,2023-02-21,00:20:44,PL007,SIC0030572,x@x.com,9999123456,9999123451,9999123452,,1
MP00006639,MP00006639,2023-02-21,00:20:44,PL007,SIC0102021,x@x.com,9999123456,9999123451,9999123452,,1
MP00006640,MP00006640,2023-02-21,00:20:44,PL007,SIC0055143,x@x.com,9999123456,9999123451,9999123452,,1
MP00006641,MP00006641,2023-02-21,00:20:44,PL007,SIC0010065,x@x.com,9999123456,9999123451,9999123452,,1
MP00006642,MP00006642,2023-02-21,00:20:44,PL007,SIC0098394,x@x.com,9999123456,9999123451,9999123452,,1
MP00006643,MP00006643,2023-02-21,00:20:44,PL007,SIC0001164,x@x.com,9999123456,9999123451,9999123452,,1
MP00006644,MP00006644,2023-02-21,00:20:44,PL007,SIC0119809,x@x.com,9999123456,9999123451,9999123452,,1
MP00006645,MP00006645,2023-02-21,00:20:44,PL007,SIC0060814,x@x.com,9999123456,9999123451,9999123452,,1
MP00006646,MP00006646,2023-02-21,00:20:44,PL007,SIC0100910,x@x.com,9999123456,9999123451,9999123452,,1
MP00006647,MP00006647,2023-02-21,00:20:44,PL007,SIC0111538,x@x.com,9999123456,9999123451,9999123452,NOTIENE,1
MP00006648,MP00006648,2023-02-21,00:20:44,PL007,SIC0091385,x@x.com,9999123456,9999123451,9999123452,,1
MP00006649,MP00006649,2023-02-21,00:20:44,PL007,SIC0057202,x@x.com,9999123456,9999123451,9999123452,,1
MP00006650,MP00006650,2013-12-14,00:20:44,PL007,SIC0038411,x@x.com,9999123456,9999123451,9999123452,,1
MP00006651,MP00006651,2023-02-21,00:20:44,PL007,SIC0054851,x@x.com,9999123456,9999123451,9999123452,,1
MP00006652,MP00006652,2023-02-21,00:20:44,PL007,SIC0037895,x@x.com,9999123456,9999123451,9999123452,,1
MP00006653,MP00006653,2023-02-21,00:20:44,PL007,SIC0081266,x@x.com,9999123456,9999123451,9999123452,,1
MP00006654,MP00006654,2023-02-21,00:20:44,PL007,SIC0016207,x@x.com,9999123456,9999123451,9999123452,,1
MP00006655,MP00006655,2023-02-21,00:20:44,PL007,SIC0051050,x@x.com,9999123456,9999123451,9999123452,,1
MP00006656,MP00006656,2023-02-21,00:20:44,PL007,SIC0010502,x@x.com,9999123456,9999123451,9999123452,,1
MP00006657,MP00006657,2023-02-21,00:20:44,PL007,SIC0000635,x@x.com,9999123456,9999123451,9999123452,,1
MP00006658,MP00006658,2023-02-21,00:20:44,PL007,SIC0005415,x@x.com,9999123456,9999123451,9999123452,,1
MP00006659,MP00006659,2023-02-21,00:20:44,PL007,SIC0002655,x@x.com,9999123456,9999123451,9999123452,,1
MP00006660,MP00006660,2023-02-21,00:20:44,PL007,SIC0113493,x@x.com,9999123456,9999123451,9999123452,NOTIENE,1
MP00006661,MP00006661,2023-02-21,00:20:44,PL007,SIC0053585,x@x.com,9999123456,9999123451,9999123452,,1
MP00006662,MP00006662,2023-02-21,00:20:44,PL007,SIC0080967,x@x.com,9999123456,9999123451,9999123452,,1
MP00006663,MP00006663,2023-02-21,00:20:44,PL007,SIC0082477,x@x.com,9999123456,9999123451,9999123452,,1
MP00006664,MP00006664,2023-02-21,00:20:44,PL007,SIC0042394,x@x.com,9999123456,9999123451,9999123452,,1
MP00006665,MP00006665,2023-02-21,00:20:44,PL007,SIC0039740,x@x.com,9999123456,9999123451,9999123452,,1
MP00006666,MP00006666,2023-02-21,00:20:44,PL007,SIC0046530,x@x.com,9999123456,9999123451,9999123452,,1
MP00006667,MP00006667,2023-03-17,00:20:44,PL007,SIC0087418,x@x.com,9999123456,9999123451,9999123452,NOTIENE,1
MP00006668,MP00006668,2023-02-21,00:20:44,PL007,SIC0074958,x@x.com,9999123456,9999123451,9999123452,,1
MP00006669,MP00006669,2023-02-21,00:20:44,PL007,SIC0097939,x@x.com,9999123456,9999123451,9999123452,,1
MP00006670,MP00006670,2023-02-21,00:20:44,PL007,SIC0111255,x@x.com,9999123456,9999123451,9999123452,,1
MP00006671,MP00006671,2016-12-25,00:20:44,PL007,SIC0009327,x@x.com,9999123456,9999123451,9999123452,,1
MP00006672,MP00006672,2019-08-02,00:20:44,PL007,SIC0099280,x@x.com,9999123456,9999123451,9999123452,,1
MP00006673,MP00006673,2023-02-21,00:20:44,PL007,SIC0064321,x@x.com,9999123456,9999123451,9999123452,,1
MP00006674,MP00006674,2023-02-21,00:20:44,PL007,SIC0031662,x@x.com,9999123456,9999123451,9999123452,,1
MP00006675,MP00006675,2023-02-21,00:20:44,PL007,SIC0027640,x@x.com,9999123456,9999123451,9999123452,,1
MP00006676,MP00006676,2023-02-21,00:20:44,PL007,SIC0096311,x@x.com,9999123456,9999123451,9999123452,,1
MP00006677,MP00006677,2023-02-21,00:20:44,PL007,SIC0091643,x@x.com,9999123456,9999123451,9999123452,,1
MP00006678,MP00006678,2023-02-21,00:20:44,PL007,SIC0051039,x@x.com,9999123456,9999123451,9999123452,,1
MP00006679,MP00006679,2023-02-21,00:20:44,PL007,SIC0092916,x@x.com,9999123456,9999123451,9999123452,,1
MP00006680,MP00006680,2014-11-28,00:20:44,PL007,SIC0109933,x@x.com,9999123456,9999123451,9999123452,,1
MP00006681,MP00006681,2023-02-21,00:20:44,PL007,SIC0070176,x@x.com,9999123456,9999123451,9999123452,,1
MP00006683,MP00006683,2023-02-21,00:20:44,PL007,SIC0067579,x@x.com,9999123456,9999123451,9999123452,,1
MP00006684,MP00006684,2023-02-21,00:20:44,PL007,SIC0048730,x@x.com,9999123456,9999123451,9999123452,,1
MP00006685,MP00006685,2019-03-25,00:20:44,PL007,SIC0091699,x@x.com,9999123456,9999123451,9999123452,,1
MP00006686,MP00006686,2023-02-21,00:20:44,PL007,SIC0040393,x@x.com,9999123456,9999123451,9999123452,,1
MP00006687,MP00006687,2023-02-21,00:20:44,PL007,SIC0042175,x@x.com,9999123456,9999123451,9999123452,,1
MP00006688,MP00006688,2023-02-21,00:20:44,PL007,SIC0091953,x@x.com,9999123456,9999123451,9999123452,,1
MP00006689,MP00006689,2023-02-21,00:20:44,PL007,SIC0045038,x@x.com,9999123456,9999123451,9999123452,,1
MP00006690,MP00006690,2023-02-21,00:20:44,PL007,SIC0041433,x@x.com,9999123456,9999123451,9999123452,,1
MP00006691,MP00006691,2023-02-21,00:20:44,PL007,SIC0087890,x@x.com,9999123456,9999123451,9999123452,NOTIENE,1
MP00006692,MP00006692,2023-02-21,00:20:44,PL007,SIC0012301,x@x.com,9999123456,9999123451,9999123452,,1
MP00006693,MP00006693,2000-12-30,00:20:44,PL007,SIC0005934,x@x.com,9999123456,9999123451,9999123452,,1
MP00006694,MP00006694,2023-02-21,00:20:44,PL007,SIC0005133,x@x.com,9999123456,9999123451,9999123452,,1
MP00006695,MP00006695,2019-11-03,00:20:44,PL007,SIC0018564,x@x.com,9999123456,9999123451,9999123452,,1
MP00006696,MP00006696,2023-03-17,00:20:44,PL007,SIC0007507,x@x.com,9999123456,9999123451,9999123452,,1
MP00006697,MP00006697,2023-02-21,00:20:44,PL007,SIC0112165,x@x.com,9999123456,9999123451,9999123452,NOTIENE,1
MP00006698,MP00006698,2023-02-21,00:20:44,PL007,SIC0076424,x@x.com,9999123456,9999123451,9999123452,,1
MP00006699,MP00006699,2023-02-21,00:20:44,PL007,SIC0050246,x@x.com,9999123456,9999123451,9999123452,,1
MP00006700,MP00006700,2023-02-21,00:20:44,PL007,SIC0000933,x@x.com,9999123456,9999123451,9999123452,,1
MP00006701,MP00006701,2023-02-21,00:20:44,PL007,SIC0093161,x@x.com,9999123456,9999123451,9999123452,,1
MP00006702,MP00006702,2023-02-21,00:20:44,PL007,SIC0007636,x@x.com,9999123456,9999123451,9999123452,,1
MP00006703,MP00006703,2023-02-21,00:20:44,PL007,SIC0007760,x@x.com,9999123456,9999123451,9999123452,,1
MP00006704,MP00006704,2023-02-21,00:20:44,PL007,SIC0083254,x@x.com,9999123456,9999123451,9999123452,,1
MP00006705,MP00006705,2023-02-21,00:20:44,PL007,SIC0072583,x@x.com,9999123456,9999123451,9999123452,,1
MP00006706,MP00006706,2023-02-21,00:20:44,PL007,SIC0115105,x@x.com,9999123456,9999123451,9999123452,,1
MP00006707,MP00006707,2023-02-21,00:20:44,PL007,SIC0016851,x@x.com,9999123456,9999123451,9999123452,,1
MP00006709,MP00006709,2023-02-21,00:20:44,PL007,SIC0036870,x@x.com,9999123456,9999123451,9999123452,,1
MP00006710,MP00006710,2023-02-21,00:20:44,PL007,SIC0068902,x@x.com,9999123456,9999123451,9999123452,,1
MP00006711,MP00006711,2023-02-21,00:20:44,PL007,SIC0111196,x@x.com,9999123456,9999123451,9999123452,,1
MP00006712,MP00006712,2023-02-21,00:20:44,PL007,SIC0039432,x@x.com,9999123456,9999123451,9999123452,,1
MP00006713,MP00006713,2023-02-21,00:20:44,PL007,SIC0102369,x@x.com,9999123456,9999123451,9999123452,,1
MP00006714,MP00006714,2023-02-21,00:20:44,PL007,SIC0040251,x@x.com,9999123456,9999123451,9999123452,,1
MP00006715,MP00006715,2023-02-21,00:20:44,PL007,SIC0058211,x@x.com,9999123456,9999123451,9999123452,,1
MP00006716,MP00006716,2023-02-21,00:20:44,PL007,SIC0079157,x@x.com,9999123456,9999123451,9999123452,,1
MP00006717,MP00006717,2023-02-21,00:20:44,PL007,SIC0101684,x@x.com,9999123456,9999123451,9999123452,,1
MP00006719,MP00006719,2023-02-21,00:20:44,PL007,SIC0101436,x@x.com,9999123456,9999123451,9999123452,,1
MP00006720,MP00006720,2023-02-21,00:20:44,PL007,SIC0045713,x@x.com,9999123456,9999123451,9999123452,,1
MP00006721,MP00006721,2023-02-21,00:20:44,PL007,SIC0008387,x@x.com,9999123456,9999123451,9999123452,,1
MP00006722,MP00006722,2023-02-21,00:20:44,PL007,SIC0064944,x@x.com,9999123456,9999123451,9999123452,,1
MP00006723,MP00006723,2023-02-21,00:20:44,PL007,SIC0025104,x@x.com,9999123456,9999123451,9999123452,,1
MP00006724,MP00006724,2023-02-21,00:20:44,PL007,SIC0114271,x@x.com,9999123456,9999123451,9999123452,NOTIENE,1
MP00006725,MP00006725,2023-02-21,00:20:44,PL007,SIC0001623,x@x.com,9999123456,9999123451,9999123452,,1
MP00006726,MP00006726,2023-02-21,00:20:44,PL007,SIC0043698,x@x.com,9999123456,9999123451,9999123452,,1
MP00006727,MP00006727,2023-02-21,00:20:44,PL007,SIC0090775,x@x.com,9999123456,9999123451,9999123452,,1
MP00006729,MP00006729,2023-02-21,00:20:44,PL007,SIC0065021,x@x.com,9999123456,9999123451,9999123452,,1
MP00006730,MP00006730,2023-02-21,00:20:44,PL007,SIC0070394,x@x.com,9999123456,9999123451,9999123452,,1
MP00006731,MP00006731,2023-02-21,00:20:44,PL007,SIC0092397,x@x.com,9999123456,9999123451,9999123452,,1
MP00006732,MP00006732,2023-02-21,00:20:44,PL007,SIC0015418,x@x.com,9999123456,9999123451,9999123452,,1
MP00006733,MP00006733,2023-02-21,00:20:44,PL007,SIC0110352,x@x.com,9999123456,9999123451,9999123452,,1
MP00006734,MP00006734,2023-02-21,00:20:44,PL007,SIC0060101,x@x.com,9999123456,9999123451,9999123452,,1
MP00006735,MP00006735,2019-03-25,00:20:44,PL007,SIC0008176,x@x.com,9999123456,9999123451,9999123452,,1
MP00006736,MP00006736,2023-02-21,00:20:44,PL007,SIC0034728,x@x.com,9999123456,9999123451,9999123452,,1
MP00006737,MP00006737,2023-02-21,00:20:44,PL007,SIC0078549,x@x.com,9999123456,9999123451,9999123452,,1
MP00006738,MP00006738,2023-02-21,00:20:44,PL007,SIC0046917,x@x.com,9999123456,9999123451,9999123452,,1
MP00006739,MP00006739,2014-10-27,00:20:44,PL007,SIC0047652,x@x.com,9999123456,9999123451,9999123452,,1
MP00006740,MP00006740,2023-02-21,00:20:44,PL007,SIC0113858,x@x.com,9999123456,9999123451,9999123452,NOTIENE,1
MP00006741,MP00006741,2023-02-21,00:20:44,PL007,SIC0034639,x@x.com,9999123456,9999123451,9999123452,,1
MP00006742,MP00006742,2023-02-21,00:20:44,PL007,SIC0008600,x@x.com,9999123456,9999123451,9999123452,,1
MP00006743,MP00006743,2023-02-21,00:20:44,PL007,SIC0041778,x@x.com,9999123456,9999123451,9999123452,,1
MP00006744,MP00006744,2023-02-21,00:20:44,PL007,SIC0055481,x@x.com,9999123456,9999123451,9999123452,,1
MP00006745,MP00006745,2023-02-21,00:20:44,PL007,SIC0009362,x@x.com,9999123456,9999123451,9999123452,,1
MP00006746,MP00006746,2023-02-21,00:20:44,PL007,SIC0054829,x@x.com,9999123456,9999123451,9999123452,,1
MP00006747,MP00006747,2023-02-21,00:20:44,PL007,SIC0108979,x@x.com,9999123456,9999123451,9999123452,,1
MP00006748,MP00006748,2023-02-21,00:20:44,PL007,SIC0114602,x@x.com,9999123456,9999123451,9999123452,NOTIENE,1
MP00006749,MP00006749,2023-02-21,00:20:44,PL007,SIC0007028,x@x.com,9999123456,9999123451,9999123452,,1
MP00006750,MP00006750,2023-02-21,00:20:44,PL007,SIC0095240,x@x.com,9999123456,9999123451,9999123452,,1
MP00006751,MP00006751,2023-02-21,00:20:44,PL007,SIC0118943,x@x.com,9999123456,9999123451,9999123452,,1
MP00006752,MP00006752,2023-02-21,00:20:44,PL007,SIC0078339,x@x.com,9999123456,9999123451,9999123452,,1
MP00006753,MP00006753,2016-10-28,00:20:44,PL007,SIC0015287,x@x.com,9999123456,9999123451,9999123452,,1
MP00006754,MP00006754,2023-02-21,00:20:44,PL007,SIC0089942,x@x.com,9999123456,9999123451,9999123452,NOTIENE,1
MP00006755,MP00006755,2023-02-21,00:20:44,PL007,SIC0109265,x@x.com,9999123456,9999123451,9999123452,,1
MP00006756,MP00006756,2023-02-21,00:20:44,PL007,SIC0103110,x@x.com,9999123456,9999123451,9999123452,,1
MP00006757,MP00006757,2023-02-21,00:20:44,PL007,SIC0047608,x@x.com,9999123456,9999123451,9999123452,,1
MP00006758,MP00006758,2023-02-21,00:20:44,PL007,SIC0074703,x@x.com,9999123456,9999123451,9999123452,,1
MP00006759,MP00006759,2023-02-21,00:20:44,PL007,SIC0102979,x@x.com,9999123456,9999123451,9999123452,,1
MP00006760,MP00006760,2023-02-21,00:20:44,PL007,SIC0062961,x@x.com,9999123456,9999123451,9999123452,,1
MP00006761,MP00006761,2023-02-21,00:20:44,PL007,SIC0108124,x@x.com,9999123456,9999123451,9999123452,,1
MP00006762,MP00006762,2023-02-21,00:20:44,PL007,SIC0024218,x@x.com,9999123456,9999123451,9999123452,,1
MP00006763,MP00006763,2023-02-21,00:20:44,PL007,SIC0077329,x@x.com,9999123456,9999123451,9999123452,,1
MP00006764,MP00006764,2023-02-21,00:20:44,PL007,SIC0119081,x@x.com,9999123456,9999123451,9999123452,,1
MP00006765,MP00006765,2023-02-21,00:20:44,PL007,SIC0039461,x@x.com,9999123456,9999123451,9999123452,,1
MP00006766,MP00006766,2023-02-21,00:20:44,PL007,SIC0079336,x@x.com,9999123456,9999123451,9999123452,,1
MP00006767,MP00006767,2014-11-15,00:20:44,PL007,SIC0089811,x@x.com,9999123456,9999123451,9999123452,SITIENE,1
MP00006768,MP00006768,2023-02-21,00:20:44,PL007,SIC0035150,x@x.com,9999123456,9999123451,9999123452,,1
MP00006769,MP00006769,2023-02-21,00:20:44,PL007,SIC0067057,x@x.com,9999123456,9999123451,9999123452,,1
MP00006770,MP00006770,2023-03-17,00:20:44,PL007,SIC0116546,x@x.com,9999123456,9999123451,9999123452,,1
MP00006771,MP00006771,2023-02-21,00:20:44,PL007,SIC0104663,x@x.com,9999123456,9999123451,9999123452,,1
MP00006772,MP00006772,2023-02-21,00:20:44,PL007,SIC0046207,x@x.com,9999123456,9999123451,9999123452,,1
MP00006773,MP00006773,2023-02-21,00:20:44,PL007,SIC0055324,x@x.com,9999123456,9999123451,9999123452,,1
MP00006774,MP00006774,2023-02-21,00:20:44,PL007,SIC0088959,x@x.com,9999123456,9999123451,9999123452,NOTIENE,1
MP00006775,MP00006775,2023-02-21,00:20:44,PL007,SIC0012901,x@x.com,9999123456,9999123451,9999123452,,1
MP00006776,MP00006776,2023-02-21,00:20:44,PL007,SIC0067343,x@x.com,9999123456,9999123451,9999123452,,1
MP00006777,MP00006777,2023-02-21,00:20:44,PL007,SIC0106553,x@x.com,9999123456,9999123451,9999123452,,1
MP00006778,MP00006778,2023-02-21,00:20:44,PL007,SIC0009633,x@x.com,9999123456,9999123451,9999123452,,1
MP00006779,MP00006779,2023-02-21,00:20:44,PL007,SIC0012626,x@x.com,9999123456,9999123451,9999123452,,1
MP00006780,MP00006780,2023-02-21,00:20:44,PL007,SIC0051360,x@x.com,9999123456,9999123451,9999123452,,1
MP00006781,MP00006781,2023-02-21,00:20:44,PL007,SIC0065917,x@x.com,9999123456,9999123451,9999123452,,1
MP00006782,MP00006782,2023-02-21,00:20:44,PL007,SIC0088485,x@x.com,9999123456,9999123451,9999123452,NOTIENE,1
MP00006783,MP00006783,2023-02-21,00:20:44,PL007,SIC0104554,x@x.com,9999123456,9999123451,9999123452,,1
MP00006784,MP00006784,2023-02-21,00:20:44,PL007,SIC0070001,x@x.com,9999123456,9999123451,9999123452,,1
MP00006785,MP00006785,2023-02-21,00:20:44,PL007,SIC0022526,x@x.com,9999123456,9999123451,9999123452,NOTIENE,1
MP00006786,MP00006786,2023-02-21,00:20:44,PL007,SIC0078377,x@x.com,9999123456,9999123451,9999123452,,1
MP00006788,MP00006788,2023-02-21,00:20:44,PL007,SIC0048118,x@x.com,9999123456,9999123451,9999123452,,1
MP00006789,MP00006789,2023-02-21,00:20:44,PL007,SIC0020400,x@x.com,9999123456,9999123451,9999123452,NOTIENE,1
MP00006790,MP00006790,2023-02-21,00:20:44,PL007,SIC0067938,x@x.com,9999123456,9999123451,9999123452,,1
MP00006791,MP00006791,2019-07-10,00:20:44,PL007,SIC0084968,x@x.com,9999123456,9999123451,9999123452,,1
MP00006792,MP00006792,2023-02-21,00:20:44,PL007,SIC0097424,x@x.com,9999123456,9999123451,9999123452,,1
MP00006793,MP00006793,2023-02-21,00:20:44,PL007,SIC0117372,x@x.com,9999123456,9999123451,9999123452,,1
MP00006794,MP00006794,2023-02-21,00:20:44,PL007,SIC0106769,x@x.com,9999123456,9999123451,9999123452,,1
MP00006795,MP00006795,2023-02-21,00:20:44,PL007,SIC0087464,x@x.com,9999123456,9999123451,9999123452,NOTIENE,1
MP00006796,MP00006796,2023-02-21,00:20:44,PL007,SIC0046672,x@x.com,9999123456,9999123451,9999123452,,1
MP00006797,MP00006797,2023-02-21,00:20:44,PL007,SIC0030216,x@x.com,9999123456,9999123451,9999123452,,1
MP00006798,MP00006798,2020-01-15,00:20:44,PL007,SIC0046428,x@x.com,9999123456,9999123451,9999123452,,1
MP00006799,MP00006799,2023-02-21,00:20:44,PL007,SIC0002132,x@x.com,9999123456,9999123451,9999123452,,1
MP00006800,MP00006800,2023-02-21,00:20:44,PL007,SIC0086465,x@x.com,9999123456,9999123451,9999123452,,1
MP00006801,MP00006801,2023-02-21,00:20:44,PL007,SIC0009825,x@x.com,9999123456,9999123451,9999123452,,1
MP00006802,MP00006802,2006-11-24,00:20:44,PL007,SIC0066987,x@x.com,9999123456,9999123451,9999123452,,1
MP00006803,MP00006803,2023-02-21,00:20:44,PL007,SIC0112977,x@x.com,9999123456,9999123451,9999123452,NOTIENE,1
MP00006804,MP00006804,2023-02-21,00:20:44,PL007,SIC0075398,x@x.com,9999123456,9999123451,9999123452,,1
MP00006805,MP00006805,2023-02-21,00:20:44,PL007,SIC0060703,x@x.com,9999123456,9999123451,9999123452,,1
MP00006806,MP00006806,2023-02-21,00:20:44,PL007,SIC0099958,x@x.com,9999123456,9999123451,9999123452,,1
MP00006807,MP00006807,2023-02-21,00:20:44,PL007,SIC0114923,x@x.com,9999123456,9999123451,9999123452,,1
MP00006808,MP00006808,2023-02-21,00:20:44,PL007,SIC0009216,x@x.com,9999123456,9999123451,9999123452,,1
MP00006809,MP00006809,2023-02-21,00:20:44,PL007,SIC0009045,x@x.com,9999123456,9999123451,9999123452,,1
MP00006810,MP00006810,2023-02-21,00:20:44,PL007,SIC0015172,x@x.com,9999123456,9999123451,9999123452,,1
MP00006811,MP00006811,2013-12-06,00:20:44,PL007,SIC0057491,x@x.com,9999123456,9999123451,9999123452,,1
MP00006812,MP00006812,2016-12-10,00:20:44,PL007,SIC0003564,x@x.com,9999123456,9999123451,9999123452,,1
MP00006813,MP00006813,2023-02-21,00:20:44,PL007,SIC0042483,x@x.com,9999123456,9999123451,9999123452,,1
MP00006814,MP00006814,2023-02-21,00:20:44,PL007,SIC0036017,x@x.com,9999123456,9999123451,9999123452,,1
MP00006815,MP00006815,2023-02-21,00:20:44,PL007,SIC0109212,x@x.com,9999123456,9999123451,9999123452,,1
MP00006816,MP00006816,2023-02-21,00:20:44,PL007,SIC0076095,x@x.com,9999123456,9999123451,9999123452,,1
MP00006817,MP00006817,2023-02-21,00:20:44,PL007,SIC0111246,x@x.com,9999123456,9999123451,9999123452,,1
MP00006819,MP00006819,2023-02-21,00:20:44,PL007,SIC0077435,x@x.com,9999123456,9999123451,9999123452,,1
MP00006820,MP00006820,2023-02-21,00:20:44,PL007,SIC0097065,x@x.com,9999123456,9999123451,9999123452,,1
MP00006821,MP00006821,2023-02-21,00:20:44,PL007,SIC0009264,x@x.com,9999123456,9999123451,9999123452,,1
MP00006822,MP00006822,2023-02-21,00:20:44,PL007,SIC0099341,x@x.com,9999123456,9999123451,9999123452,,1
MP00006823,MP00006823,2023-02-21,00:20:44,PL007,SIC0004931,x@x.com,9999123456,9999123451,9999123452,,1
MP00006824,MP00006824,2023-02-21,00:20:44,PL007,SIC0026235,x@x.com,9999123456,9999123451,9999123452,,1
MP00006825,MP00006825,2023-02-21,00:20:44,PL007,SIC0084548,x@x.com,9999123456,9999123451,9999123452,,1
MP00006826,MP00006826,2023-02-21,00:20:44,PL007,SIC0117730,x@x.com,9999123456,9999123451,9999123452,,1
MP00006827,MP00006827,2023-02-21,00:20:44,PL007,SIC0007308,x@x.com,9999123456,9999123451,9999123452,,1
MP00006828,MP00006828,2023-02-21,00:20:44,PL007,SIC0055318,x@x.com,9999123456,9999123451,9999123452,,1
MP00006829,MP00006829,2023-02-21,00:20:44,PL007,SIC0096033,x@x.com,9999123456,9999123451,9999123452,,1
MP00006830,MP00006830,2023-02-21,00:20:44,PL007,SIC0045509,x@x.com,9999123456,9999123451,9999123452,,1
MP00006831,MP00006831,2023-02-21,00:20:44,PL007,SIC0017758,x@x.com,9999123456,9999123451,9999123452,,1
MP00006832,MP00006832,2023-02-21,00:20:44,PL007,SIC0001064,x@x.com,9999123456,9999123451,9999123452,,1
MP00006833,MP00006833,2023-02-21,00:20:44,PL007,SIC0099183,x@x.com,9999123456,9999123451,9999123452,,1
MP00006834,MP00006834,2023-02-21,00:20:44,PL007,SIC0028607,x@x.com,9999123456,9999123451,9999123452,,1
MP00006835,MP00006835,2023-02-21,00:20:44,PL007,SIC0060566,x@x.com,9999123456,9999123451,9999123452,,1
MP00006836,MP00006836,2023-02-21,00:20:44,PL007,SIC0105170,x@x.com,9999123456,9999123451,9999123452,,1
MP00006837,MP00006837,2023-02-21,00:20:44,PL007,SIC0091335,x@x.com,9999123456,9999123451,9999123452,,1
MP00006838,MP00006838,2023-02-21,00:20:44,PL007,SIC0001711,x@x.com,9999123456,9999123451,9999123452,,1
MP00006839,MP00006839,2023-02-21,00:20:44,PL007,SIC0085843,x@x.com,9999123456,9999123451,9999123452,,1
MP00006840,MP00006840,2023-02-21,00:20:44,PL007,SIC0083378,x@x.com,9999123456,9999123451,9999123452,,1
MP00006841,MP00006841,2023-02-21,00:20:44,PL007,SIC0093803,x@x.com,9999123456,9999123451,9999123452,,1
MP00006842,MP00006842,2023-02-21,00:20:44,PL007,SIC0067190,x@x.com,9999123456,9999123451,9999123452,,1
MP00006843,MP00006843,2023-02-21,00:20:44,PL007,SIC0114860,x@x.com,9999123456,9999123451,9999123452,,1
MP00006844,MP00006844,2023-02-21,00:20:44,PL007,SIC0038643,x@x.com,9999123456,9999123451,9999123452,,1
MP00006845,MP00006845,2023-02-21,00:20:44,PL007,SIC0024655,x@x.com,9999123456,9999123451,9999123452,,1
MP00006846,MP00006846,2023-02-21,00:20:44,PL007,SIC0062363,x@x.com,9999123456,9999123451,9999123452,,1
MP00006848,MP00006848,2023-02-21,00:20:44,PL007,SIC0105249,x@x.com,9999123456,9999123451,9999123452,,1
MP00006849,MP00006849,2023-02-21,00:20:44,PL007,SIC0040830,x@x.com,9999123456,9999123451,9999123452,,1
MP00006850,MP00006850,2023-02-21,00:20:44,PL007,SIC0016549,x@x.com,9999123456,9999123451,9999123452,,1
MP00006851,MP00006851,2023-02-21,00:20:44,PL007,SIC0065911,x@x.com,9999123456,9999123451,9999123452,,1
MP00006852,MP00006852,2023-02-21,00:20:44,PL007,SIC0076500,x@x.com,9999123456,9999123451,9999123452,,1
MP00006853,MP00006853,2023-02-21,00:20:44,PL007,SIC0026445,x@x.com,9999123456,9999123451,9999123452,,1
MP00006854,MP00006854,2023-02-21,00:20:44,PL007,SIC0093871,x@x.com,9999123456,9999123451,9999123452,,1
MP00006855,MP00006855,2023-02-21,00:20:44,PL007,SIC0061305,x@x.com,9999123456,9999123451,9999123452,,1
MP00006856,MP00006856,2023-02-21,00:20:44,PL007,SIC0019024,x@x.com,9999123456,9999123451,9999123452,NOTIENE,1
MP00006857,MP00006857,2023-02-21,00:20:44,PL007,SIC0063498,x@x.com,9999123456,9999123451,9999123452,,1
MP00006858,MP00006858,2023-02-21,00:20:44,PL007,SIC0108827,x@x.com,9999123456,9999123451,9999123452,,1
MP00006859,MP00006859,2023-02-21,00:20:44,PL007,SIC0018340,x@x.com,9999123456,9999123451,9999123452,,1
MP00006860,MP00006860,2014-06-28,00:20:44,PL007,SIC0012962,x@x.com,9999123456,9999123451,9999123452,,1
MP00006861,MP00006861,2023-02-21,00:20:44,PL007,SIC0068501,x@x.com,9999123456,9999123451,9999123452,,1
MP00006862,MP00006862,2023-02-21,00:20:44,PL007,SIC0007724,x@x.com,9999123456,9999123451,9999123452,,1
MP00006863,MP00006863,2023-02-21,00:20:44,PL007,SIC0109254,x@x.com,9999123456,9999123451,9999123452,,1
MP00006864,MP00006864,2023-02-21,00:20:44,PL007,SIC0089099,x@x.com,9999123456,9999123451,9999123452,NOTIENE,1
MP00006865,MP00006865,2023-02-21,00:20:44,PL007,SIC0109449,x@x.com,9999123456,9999123451,9999123452,,1
MP00006866,MP00006866,2023-02-21,00:20:44,PL007,SIC0108037,x@x.com,9999123456,9999123451,9999123452,,1
MP00006867,MP00006867,2023-02-21,00:20:44,PL007,SIC0110089,x@x.com,9999123456,9999123451,9999123452,,1
MP00006868,MP00006868,2023-02-21,00:20:44,PL007,SIC0025770,x@x.com,9999123456,9999123451,9999123452,,1
MP00006869,MP00006869,2023-02-21,00:20:44,PL007,SIC0035105,x@x.com,9999123456,9999123451,9999123452,,1
MP00006870,MP00006870,2023-02-21,00:20:44,PL007,SIC0053587,x@x.com,9999123456,9999123451,9999123452,,1
MP00006872,MP00006872,2023-02-21,00:20:44,PL007,SIC0065970,x@x.com,9999123456,9999123451,9999123452,,1
MP00006873,MP00006873,2023-02-21,00:20:44,PL007,SIC0071685,x@x.com,9999123456,9999123451,9999123452,,1
